WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
42632,748,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42633,805,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42634,806,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42635,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42636,808,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42637,810,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42638,811,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42639,812,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42640,815,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42641,816,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42642,818,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42643,819,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42644,821,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42645,823,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42646,824,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42647,826,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42648,827,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42649,829,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42650,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42651,836,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42652,888,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42653,890,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42654,892,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42655,893,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42656,894,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42657,898,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42658,901,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42659,942,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42660,945,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42661,946,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42662,947,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42663,949,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42664,950,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42665,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42666,994,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42667,995,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42668,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42669,3,200,200,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42670,324,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42671,327,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42672,328,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42673,329,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42674,330,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42675,398,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42676,399,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42677,400,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42678,401,34,33,1,00:00.0,00:00.0,00:00.0,13,00:00.0
42679,529,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42680,532,80,80,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42681,533,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42682,534,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42683,802,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42684,803,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42685,804,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42686,316,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42687,331,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42688,350,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42689,531,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42690,779,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42691,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42692,781,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42693,783,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42694,784,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42695,794,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42696,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42697,799,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42698,955,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42699,960,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42700,967,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42701,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42702,981,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42703,984,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42704,988,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42705,992,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42706,999,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42707,514,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42708,516,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42709,517,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42710,518,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42711,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42712,520,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42713,522,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42714,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42715,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42716,738,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42717,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42718,742,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42719,743,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42720,746,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42721,748,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42722,805,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42723,806,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42724,807,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42725,808,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42726,810,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42727,811,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42728,812,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42729,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42730,815,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42731,816,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42732,818,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42733,819,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42734,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42735,821,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42736,823,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42737,824,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42738,826,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42739,827,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42740,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42741,829,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42742,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42743,839,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42744,888,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42745,891,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42746,894,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42747,898,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42748,904,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42749,920,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42750,926,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42751,944,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42752,945,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42753,946,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42754,947,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42755,949,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42756,950,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42757,951,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42758,994,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42759,995,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42760,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42761,3,220,220,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42762,324,44,44,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42763,327,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42764,328,28,28,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42765,329,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42766,330,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42767,398,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42768,399,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42769,400,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42770,401,30,30,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42771,529,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42772,532,88,88,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42773,533,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42774,534,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42775,802,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42776,803,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42777,804,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42778,316,44,44,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42779,331,44,44,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42780,350,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42781,531,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42782,780,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42783,783,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42784,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42785,798,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42786,799,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42787,801,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42788,954,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42789,957,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42790,970,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42791,975,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42792,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42793,981,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42794,989,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42795,990,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42796,997,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42797,998,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42798,999,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42799,514,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42800,516,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42801,517,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42802,518,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42803,519,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42804,521,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42805,522,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42806,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42807,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42808,736,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42809,737,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42810,738,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42811,739,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42812,743,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42813,805,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42814,806,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42815,807,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42816,808,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42817,810,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42818,811,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42819,812,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42820,813,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42821,815,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42822,816,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42823,818,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42824,819,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42825,820,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42826,821,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42827,823,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42828,824,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42829,826,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42830,827,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42831,828,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42832,829,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42833,833,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42834,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42835,835,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42836,836,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42837,885,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42838,887,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42839,890,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42840,894,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42841,904,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42842,924,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42843,943,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42844,945,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42845,947,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42846,949,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42847,950,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42848,951,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42849,994,13,13,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42850,995,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42851,996,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42852,3,230,230,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42853,324,46,46,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42854,327,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42855,328,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42856,329,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42857,330,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42858,398,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42859,399,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42860,400,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42861,401,26,26,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42862,529,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42863,532,92,92,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42864,533,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42865,534,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42866,802,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42867,803,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42868,804,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42869,316,46,46,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42870,331,46,46,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42871,350,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42872,531,23,23,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42873,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42874,781,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42875,782,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42876,792,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42877,798,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42878,800,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42879,801,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42880,960,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42881,973,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42882,975,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42883,977,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42884,997,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42885,999,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42886,516,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42887,517,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42888,518,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42889,519,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42890,520,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42891,706,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42892,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42893,736,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42894,738,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42895,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42896,742,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42897,747,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42898,805,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42899,806,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42900,810,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42901,811,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42902,812,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42903,813,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42904,816,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42905,818,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42906,819,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42907,820,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42908,821,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42909,824,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42910,826,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42911,827,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42912,828,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42913,829,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42914,833,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42915,835,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42916,836,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42917,894,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42918,898,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42919,945,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42920,946,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42921,949,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42922,950,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42923,994,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42924,995,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42925,996,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42926,3,150,146,4,00:00.0,00:00.0,00:00.0,4,00:00.0
42927,324,30,30,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42928,327,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42929,328,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42930,329,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42931,330,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42932,398,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42933,399,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42934,400,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42935,401,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42936,529,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42937,532,60,59,1,00:00.0,00:00.0,00:00.0,6,00:00.0
42938,533,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42939,534,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42940,802,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42941,803,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42942,804,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42943,316,30,29,1,00:00.0,00:00.0,00:00.0,7,00:00.0
42944,331,30,30,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42945,350,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42946,531,15,15,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42947,779,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42948,781,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42949,782,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42950,783,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42951,784,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42952,793,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42953,794,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42954,797,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42955,798,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42956,799,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42957,800,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42958,953,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42959,976,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42960,977,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42961,980,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42962,982,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42963,984,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42964,999,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42965,514,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42966,516,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42967,517,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42968,518,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42969,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42970,521,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42971,722,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42972,738,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42973,742,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42974,743,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42975,746,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42976,747,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42977,748,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42978,805,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42979,806,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42980,808,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42981,810,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42982,811,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42983,812,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42984,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42985,815,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42986,816,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42987,818,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
42988,819,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
