CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
7801,00:00.0,USD,JPY,117.59,117.542,00:00.0
7802,00:00.0,USD,MXN,9.39,9.3829,00:00.0
7803,00:00.0,USD,SAR,3.7507,3.7412,00:00.0
7804,00:00.0,USD,VEB,744.5099,744.4299,00:00.0
7805,00:00.0,USD,ARS,0.9996,1.0002,00:00.0
7806,00:00.0,USD,AUD,2.0274,2.0276,00:00.0
7807,00:00.0,USD,BRL,2.7978,2.798,00:00.0
7808,00:00.0,USD,CAD,1.5711,1.5763,00:00.0
7809,00:00.0,USD,CNY,8.2866,8.2866,00:00.0
7810,00:00.0,USD,EUR,1.0785,1.0791,00:00.0
7811,00:00.0,USD,GBP,0.6815,0.6822,00:00.0
7812,00:00.0,USD,JPY,116.27,116.366,00:00.0
7813,00:00.0,USD,MXN,9.39,9.4,00:00.0
7814,00:00.0,USD,SAR,3.7507,3.7553,00:00.0
7815,00:00.0,USD,VEB,745.05,745.08,00:00.0
7816,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
7817,00:00.0,USD,AUD,2.0644,2.064,00:00.0
7818,00:00.0,USD,BRL,2.8542,2.853,00:00.0
7819,00:00.0,USD,CAD,1.5714,1.5636,00:00.0
7820,00:00.0,USD,CNY,8.2866,8.2861,00:00.0
7821,00:00.0,USD,EUR,1.0949,1.0945,00:00.0
7822,00:00.0,USD,GBP,0.6874,0.6871,00:00.0
7823,00:00.0,USD,JPY,116.72,116.662,00:00.0
7824,00:00.0,USD,MXN,9.39,9.3819,00:00.0
7825,00:00.0,USD,SAR,3.7515,3.7467,00:00.0
7826,00:00.0,USD,VEB,744,743.98,00:00.0
7827,00:00.0,USD,ARS,0.9996,1.0001,00:00.0
7828,00:00.0,USD,AUD,2.0606,2.0611,00:00.0
7829,00:00.0,USD,BRL,2.8542,2.859,00:00.0
7830,00:00.0,USD,CAD,1.5707,1.5793,00:00.0
7831,00:00.0,USD,CNY,8.2866,8.2868,00:00.0
7832,00:00.0,USD,EUR,1.0948,1.0951,00:00.0
7833,00:00.0,USD,GBP,0.6863,0.6866,00:00.0
7834,00:00.0,USD,JPY,116.68,116.7309,00:00.0
7835,00:00.0,USD,MXN,9.39,9.3989,00:00.0
7836,00:00.0,USD,SAR,3.7515,3.7597,00:00.0
7837,00:00.0,USD,VEB,744,744.08,00:00.0
7838,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
7839,00:00.0,USD,AUD,2.0606,2.0602,00:00.0
7840,00:00.0,USD,BRL,2.8542,2.8519,00:00.0
7841,00:00.0,USD,CAD,1.5707,1.5656,00:00.0
7842,00:00.0,USD,CNY,8.2866,8.2863,00:00.0
7843,00:00.0,USD,EUR,1.0948,1.0941,00:00.0
7844,00:00.0,USD,GBP,0.687,0.6861,00:00.0
7845,00:00.0,USD,JPY,118,117.907,00:00.0
7846,00:00.0,USD,MXN,9.39,9.387,00:00.0
7847,00:00.0,USD,SAR,3.7515,3.7473,00:00.0
7848,00:00.0,USD,VEB,744,743.9199,00:00.0
7849,00:00.0,USD,ARS,0.9996,1.0005,00:00.0
7850,00:00.0,USD,AUD,2.0381,2.0387,00:00.0
7851,00:00.0,USD,BRL,2.8542,2.862,00:00.0
7852,00:00.0,USD,CAD,1.5702,1.577,00:00.0
7853,00:00.0,USD,CNY,8.287,8.2878,00:00.0
7854,00:00.0,USD,EUR,1.092,1.0927,00:00.0
7855,00:00.0,USD,GBP,0.6838,0.6843,00:00.0
7856,00:00.0,USD,JPY,117.58,117.5999,00:00.0
7857,00:00.0,USD,MXN,9.39,9.4,00:00.0
7858,00:00.0,USD,SAR,3.7513,3.7521,00:00.0
7859,00:00.0,USD,VEB,744.0099,744.11,00:00.0
7860,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
7861,00:00.0,USD,AUD,2.0263,2.0259,00:00.0
7862,00:00.0,USD,BRL,2.7721,2.765,00:00.0
7863,00:00.0,USD,CAD,1.5711,1.567,00:00.0
7864,00:00.0,USD,CNY,8.2872,8.2865,00:00.0
7865,00:00.0,USD,EUR,1.0838,1.083,00:00.0
7866,00:00.0,USD,GBP,0.6798,0.6791,00:00.0
7867,00:00.0,USD,JPY,117.66,117.6089,00:00.0
7868,00:00.0,USD,MXN,9.39,9.39,00:00.0
7869,00:00.0,USD,SAR,3.7513,3.7467,00:00.0
7870,00:00.0,USD,VEB,744.0099,743.9199,00:00.0
7871,00:00.0,USD,ARS,0.9996,0.9996,00:00.0
7872,00:00.0,USD,AUD,2.0407,2.0413,00:00.0
7873,00:00.0,USD,BRL,2.8079,2.809,00:00.0
7874,00:00.0,USD,CAD,1.5728,1.5768,00:00.0
7875,00:00.0,USD,CNY,8.2868,8.2873,00:00.0
7876,00:00.0,USD,EUR,1.0828,1.0831,00:00.0
7877,00:00.0,USD,GBP,0.678,0.6788,00:00.0
7878,00:00.0,USD,JPY,117.77,117.807,00:00.0
7879,00:00.0,USD,MXN,9.5449,9.554,00:00.0
7880,00:00.0,USD,SAR,3.7517,3.7559,00:00.0
7881,00:00.0,USD,VEB,744,744.0299,00:00.0
7882,00:00.0,USD,ARS,0.9996,0.9991,00:00.0
7883,00:00.0,USD,AUD,2.052,2.0514,00:00.0
7884,00:00.0,USD,BRL,2.8248,2.8149,00:00.0
7885,00:00.0,USD,CAD,1.5782,1.5772,00:00.0
7886,00:00.0,USD,CNY,8.2868,8.2859,00:00.0
7887,00:00.0,USD,EUR,1.09,1.0896,00:00.0
7888,00:00.0,USD,GBP,0.6785,0.6777,00:00.0
7889,00:00.0,USD,JPY,119.58,119.5699,00:00.0
7890,00:00.0,USD,MXN,9.5419,9.541,00:00.0
7891,00:00.0,USD,SAR,3.7515,3.7502,00:00.0
7892,00:00.0,USD,VEB,744.2599,744.19,00:00.0
7893,00:00.0,USD,ARS,0.9996,1.0002,00:00.0
7894,00:00.0,USD,AUD,2.0312,2.032,00:00.0
7895,00:00.0,USD,BRL,2.7631,2.765,00:00.0
7896,00:00.0,USD,CAD,1.579,1.5817,00:00.0
7897,00:00.0,USD,CNY,8.2867,8.287,00:00.0
7898,00:00.0,USD,EUR,1.0993,1.1002,00:00.0
7899,00:00.0,USD,GBP,0.6787,0.6794,00:00.0
7900,00:00.0,USD,JPY,119.48,119.548,00:00.0
7901,00:00.0,USD,MXN,9.515,9.522,00:00.0
7902,00:00.0,USD,SAR,3.7509,3.7591,00:00.0
7903,00:00.0,USD,VEB,744.3999,744.47,00:00.0
7904,00:00.0,USD,ARS,0.9996,0.9987,00:00.0
7905,00:00.0,USD,AUD,2.0284,2.0282,00:00.0
7906,00:00.0,USD,BRL,2.7631,2.754,00:00.0
7907,00:00.0,USD,CAD,1.5775,1.5721,00:00.0
7908,00:00.0,USD,CNY,8.2867,8.286,00:00.0
7909,00:00.0,USD,EUR,1.0993,1.0992,00:00.0
7910,00:00.0,USD,GBP,0.6782,0.6773,00:00.0
7911,00:00.0,USD,JPY,119.56,119.543,00:00.0
7912,00:00.0,USD,MXN,9.515,9.5069,00:00.0
7913,00:00.0,USD,SAR,3.7509,3.7418,00:00.0
7914,00:00.0,USD,VEB,744.3999,744.37,00:00.0
7915,00:00.0,USD,ARS,0.9996,0.9998,00:00.0
7916,00:00.0,USD,AUD,2.0284,2.0291,00:00.0
7917,00:00.0,USD,BRL,2.7631,2.7639,00:00.0
7918,00:00.0,USD,CAD,1.5775,1.5822,00:00.0
7919,00:00.0,USD,CNY,8.2867,8.2876,00:00.0
7920,00:00.0,USD,EUR,1.0993,1.1,00:00.0
7921,00:00.0,USD,GBP,0.6788,0.6791,00:00.0
7922,00:00.0,USD,JPY,119.7,119.7009,00:00.0
7923,00:00.0,USD,MXN,9.515,9.521,00:00.0
7924,00:00.0,USD,SAR,3.7509,3.7517,00:00.0
7925,00:00.0,USD,VEB,744.3999,744.45,00:00.0
7926,00:00.0,USD,ARS,0.9996,0.9992,00:00.0
7927,00:00.0,USD,AUD,2.0198,2.019,00:00.0
7928,00:00.0,USD,BRL,2.7587,2.757,00:00.0
7929,00:00.0,USD,CAD,1.5751,1.5734,00:00.0
7930,00:00.0,USD,CNY,8.2867,8.2866,00:00.0
7931,00:00.0,USD,EUR,1.0909,1.0907,00:00.0
7932,00:00.0,USD,GBP,0.6764,0.6764,00:00.0
7933,00:00.0,USD,JPY,120.26,120.235,00:00.0
7934,00:00.0,USD,MXN,9.5096,9.509,00:00.0
7935,00:00.0,USD,SAR,3.7509,3.7473,00:00.0
7936,00:00.0,USD,VEB,744.25,744.22,00:00.0
7937,00:00.0,USD,ARS,0.9996,0.9999,00:00.0
7938,00:00.0,USD,AUD,2.019,2.0194,00:00.0
7939,00:00.0,USD,BRL,2.7618,2.7669,00:00.0
7940,00:00.0,USD,CAD,1.5682,1.5762,00:00.0
7941,00:00.0,USD,CNY,8.2867,8.2876,00:00.0
7942,00:00.0,USD,EUR,1.0882,1.0883,00:00.0
7943,00:00.0,USD,GBP,0.6806,0.6806,00:00.0
7944,00:00.0,USD,JPY,120.81,120.873,00:00.0
7945,00:00.0,USD,MXN,9.5434,9.547,00:00.0
7946,00:00.0,USD,SAR,3.7509,3.7524,00:00.0
7947,00:00.0,USD,VEB,744.25,744.34,00:00.0
7948,00:00.0,USD,ARS,0.9996,0.9993,00:00.0
7949,00:00.0,USD,AUD,2.016,2.0154,00:00.0
7950,00:00.0,USD,BRL,2.7618,2.7519,00:00.0
7951,00:00.0,USD,CAD,1.5677,1.5658,00:00.0
7952,00:00.0,USD,CNY,8.2867,8.2858,00:00.0
7953,00:00.0,USD,EUR,1.0943,1.0934,00:00.0
7954,00:00.0,USD,GBP,0.6775,0.6772,00:00.0
7955,00:00.0,USD,JPY,120.69,120.599,00:00.0
7956,00:00.0,USD,MXN,9.5487,9.5449,00:00.0
7957,00:00.0,USD,SAR,3.7509,3.7492,00:00.0
7958,00:00.0,USD,VEB,744.25,744.23,00:00.0
7959,00:00.0,USD,ARS,0.9996,1.0001,00:00.0
7960,00:00.0,USD,AUD,2.0108,2.011,00:00.0
7961,00:00.0,USD,BRL,2.7618,2.7669,00:00.0
7962,00:00.0,USD,CAD,1.5694,1.5729,00:00.0
7963,00:00.0,USD,CNY,8.2867,8.2871,00:00.0
7964,00:00.0,USD,EUR,1.0903,1.0909,00:00.0
7965,00:00.0,USD,GBP,0.6771,0.6778,00:00.0
7966,00:00.0,USD,JPY,120.53,120.596,00:00.0
7967,00:00.0,USD,MXN,9.602,9.6099,00:00.0
7968,00:00.0,USD,SAR,3.7511,3.7563,00:00.0
7969,00:00.0,USD,VEB,744.0099,744.07,00:00.0
7970,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
7971,00:00.0,USD,AUD,1.9726,1.9723,00:00.0
7972,00:00.0,USD,BRL,2.835,2.834,00:00.0
7973,00:00.0,USD,CAD,1.5624,1.5617,00:00.0
7974,00:00.0,USD,CNY,8.2867,8.2863,00:00.0
7975,00:00.0,USD,EUR,1.0889,1.0888,00:00.0
7976,00:00.0,USD,GBP,0.675,0.6746,00:00.0
7977,00:00.0,USD,JPY,120.49,120.438,00:00.0
7978,00:00.0,USD,MXN,9.5899,9.586,00:00.0
7979,00:00.0,USD,SAR,3.7507,3.7475,00:00.0
7980,00:00.0,USD,VEB,744,743.9099,00:00.0
7981,00:00.0,USD,ARS,0.9996,0.9996,00:00.0
7982,00:00.0,USD,AUD,1.9723,1.9724,00:00.0
7983,00:00.0,USD,BRL,2.835,2.8399,00:00.0
7984,00:00.0,USD,CAD,1.5625,1.5701,00:00.0
7985,00:00.0,USD,CNY,8.2867,8.2876,00:00.0
7986,00:00.0,USD,EUR,1.0905,1.0906,00:00.0
7987,00:00.0,USD,GBP,0.6737,0.6743,00:00.0
7988,00:00.0,USD,JPY,120.55,120.639,00:00.0
7989,00:00.0,USD,MXN,9.5899,9.596,00:00.0
7990,00:00.0,USD,SAR,3.7507,3.7606,00:00.0
7991,00:00.0,USD,VEB,744,744.0299,00:00.0
7992,00:00.0,USD,ARS,0.9996,0.9992,00:00.0
7993,00:00.0,USD,AUD,1.965,1.9641,00:00.0
7994,00:00.0,USD,BRL,2.835,2.83,00:00.0
7995,00:00.0,USD,CAD,1.5624,1.5526,00:00.0
7996,00:00.0,USD,CNY,8.2867,8.2864,00:00.0
7997,00:00.0,USD,EUR,1.0889,1.0883,00:00.0
7998,00:00.0,USD,GBP,0.6742,0.6735,00:00.0
7999,00:00.0,USD,JPY,120.47,120.402,00:00.0
8000,00:00.0,USD,MXN,9.5899,9.5809,00:00.0
8001,00:00.0,USD,SAR,3.7507,3.7448,00:00.0
8002,00:00.0,USD,VEB,744,743.96,00:00.0
8003,00:00.0,USD,ARS,0.9996,0.9999,00:00.0
8004,00:00.0,USD,AUD,1.9715,1.9723,00:00.0
8005,00:00.0,USD,BRL,2.859,2.863,00:00.0
8006,00:00.0,USD,CAD,1.5625,1.5722,00:00.0
8007,00:00.0,USD,CNY,8.2866,8.2873,00:00.0
8008,00:00.0,USD,EUR,1.0871,1.0881,00:00.0
8009,00:00.0,USD,GBP,0.6786,0.6793,00:00.0
8010,00:00.0,USD,JPY,119.96,120.005,00:00.0
8011,00:00.0,USD,MXN,9.6195,9.624,00:00.0
8012,00:00.0,USD,SAR,3.7509,3.7584,00:00.0
8013,00:00.0,USD,VEB,744.25,744.2699,00:00.0
8014,00:00.0,USD,ARS,0.9996,0.9993,00:00.0
8015,00:00.0,USD,AUD,1.9978,1.9972,00:00.0
8016,00:00.0,USD,BRL,2.8595,2.8559,00:00.0
8017,00:00.0,USD,CAD,1.5656,1.563,00:00.0
8018,00:00.0,USD,CNY,8.2868,8.2865,00:00.0
8019,00:00.0,USD,EUR,1.0945,1.0935,00:00.0
8020,00:00.0,USD,GBP,0.6862,0.6855,00:00.0
8021,00:00.0,USD,JPY,120.27,120.187,00:00.0
8022,00:00.0,USD,MXN,9.4758,9.4719,00:00.0
8023,00:00.0,USD,SAR,3.7511,3.746,00:00.0
8024,00:00.0,USD,VEB,744.1499,744.1399,00:00.0
8025,00:00.0,USD,ARS,0.9996,0.9997,00:00.0
8026,00:00.0,USD,AUD,1.9932,1.9939,00:00.0
8027,00:00.0,USD,BRL,2.8666,2.875,00:00.0
8028,00:00.0,USD,CAD,1.5682,1.573,00:00.0
8029,00:00.0,USD,CNY,8.2867,8.2872,00:00.0
8030,00:00.0,USD,EUR,1.0982,1.099,00:00.0
8031,00:00.0,USD,GBP,0.6893,0.6899,00:00.0
8032,00:00.0,USD,JPY,120.39,120.391,00:00.0
8033,00:00.0,USD,MXN,9.3856,9.387,00:00.0
8034,00:00.0,USD,SAR,3.7511,3.7585,00:00.0
8035,00:00.0,USD,VEB,744.25,744.2699,00:00.0
8036,00:00.0,USD,ARS,0.9996,0.9995,00:00.0
8037,00:00.0,USD,AUD,1.9956,1.995,00:00.0
8038,00:00.0,USD,BRL,2.8586,2.8559,00:00.0
8039,00:00.0,USD,CAD,1.5657,1.5622,00:00.0
8040,00:00.0,USD,CNY,8.2866,8.2861,00:00.0
8041,00:00.0,USD,EUR,1.1081,1.1079,00:00.0
8042,00:00.0,USD,GBP,0.6918,0.6917,00:00.0
8043,00:00.0,USD,JPY,121.53,121.447,00:00.0
8044,00:00.0,USD,MXN,9.3812,9.377,00:00.0
8045,00:00.0,USD,SAR,3.7511,3.7418,00:00.0
8046,00:00.0,USD,VEB,744.0099,743.9199,00:00.0
8047,00:00.0,USD,ARS,0.9996,1.0001,00:00.0
8048,00:00.0,USD,AUD,1.979,1.9798,00:00.0
8049,00:00.0,USD,BRL,2.8679,2.869,00:00.0
8050,00:00.0,USD,CAD,1.5632,1.5693,00:00.0
8051,00:00.0,USD,CNY,8.2865,8.2872,00:00.0
8052,00:00.0,USD,EUR,1.0992,1.0999,00:00.0
8053,00:00.0,USD,GBP,0.6894,0.6899,00:00.0
8054,00:00.0,USD,JPY,121.3,121.387,00:00.0
8055,00:00.0,USD,MXN,9.352,9.3529,00:00.0
8056,00:00.0,USD,SAR,3.7511,3.7555,00:00.0
8057,00:00.0,USD,VEB,744.3,744.2999,00:00.0
8058,00:00.0,USD,ARS,0.9996,0.9991,00:00.0
8059,00:00.0,USD,AUD,1.9766,1.9762,00:00.0
8060,00:00.0,USD,BRL,2.8679,2.8599,00:00.0
8061,00:00.0,USD,CAD,1.5633,1.557,00:00.0
8062,00:00.0,USD,CNY,8.2865,8.2861,00:00.0
8063,00:00.0,USD,EUR,1.0994,1.0992,00:00.0
8064,00:00.0,USD,GBP,0.6888,0.6878,00:00.0
8065,00:00.0,USD,JPY,121.13,121.129,00:00.0
8066,00:00.0,USD,MXN,9.352,9.343,00:00.0
8067,00:00.0,USD,SAR,3.7511,3.7416,00:00.0
8068,00:00.0,USD,VEB,744.3,744.24,00:00.0
8069,00:00.0,USD,ARS,0.9996,0.9999,00:00.0
8070,00:00.0,USD,AUD,1.972,1.9726,00:00.0
8071,00:00.0,USD,BRL,2.8679,2.8719,00:00.0
8072,00:00.0,USD,CAD,1.5633,1.567,00:00.0
8073,00:00.0,USD,CNY,8.2865,8.2873,00:00.0
8074,00:00.0,USD,EUR,1.0981,1.0982,00:00.0
8075,00:00.0,USD,GBP,0.6888,0.6891,00:00.0
8076,00:00.0,USD,JPY,121.04,121.078,00:00.0
8077,00:00.0,USD,MXN,9.352,9.3599,00:00.0
8078,00:00.0,USD,SAR,3.7511,3.7562,00:00.0
8079,00:00.0,USD,VEB,744.3,744.38,00:00.0
8080,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
8081,00:00.0,USD,AUD,1.9378,1.9374,00:00.0
8082,00:00.0,USD,BRL,2.8687,2.866,00:00.0
8083,00:00.0,USD,CAD,1.5585,1.55,00:00.0
8084,00:00.0,USD,CNY,8.2866,8.2857,00:00.0
8085,00:00.0,USD,EUR,1.101,1.1002,00:00.0
8086,00:00.0,USD,GBP,0.6905,0.6903,00:00.0
8087,00:00.0,USD,JPY,120.94,120.906,00:00.0
8088,00:00.0,USD,MXN,9.2965,9.287,00:00.0
8089,00:00.0,USD,SAR,3.7511,3.7429,00:00.0
8090,00:00.0,USD,VEB,744,743.9099,00:00.0
8091,00:00.0,USD,ARS,0.9996,0.9996,00:00.0
8092,00:00.0,USD,AUD,1.9551,1.9554,00:00.0
8093,00:00.0,USD,BRL,2.858,2.867,00:00.0
8094,00:00.0,USD,CAD,1.5648,1.5733,00:00.0
8095,00:00.0,USD,CNY,8.2866,8.2875,00:00.0
8096,00:00.0,USD,EUR,1.1008,1.1011,00:00.0
8097,00:00.0,USD,GBP,0.6906,0.6907,00:00.0
8098,00:00.0,USD,JPY,121.26,121.283,00:00.0
8099,00:00.0,USD,MXN,9.2272,9.2349,00:00.0
8100,00:00.0,USD,SAR,3.7511,3.7563,00:00.0
8101,00:00.0,USD,VEB,744.1499,744.2,00:00.0
8102,00:00.0,USD,ARS,0.9996,0.999,00:00.0
8103,00:00.0,USD,AUD,1.9522,1.9516,00:00.0
8104,00:00.0,USD,BRL,2.8041,2.7959,00:00.0
8105,00:00.0,USD,CAD,1.5698,1.5634,00:00.0
8106,00:00.0,USD,CNY,8.2868,8.2866,00:00.0
8107,00:00.0,USD,EUR,1.1069,1.1059,00:00.0
8108,00:00.0,USD,GBP,0.6911,0.6903,00:00.0
8109,00:00.0,USD,JPY,121.24,121.172,00:00.0
8110,00:00.0,USD,MXN,9.2639,9.2599,00:00.0
8111,00:00.0,USD,SAR,3.7507,3.7408,00:00.0
8112,00:00.0,USD,VEB,744.35,744.2999,00:00.0
8113,00:00.0,USD,ARS,0.9996,1.0003,00:00.0
8114,00:00.0,USD,AUD,1.9736,1.9744,00:00.0
8115,00:00.0,USD,BRL,2.8058,2.81,00:00.0
8116,00:00.0,USD,CAD,1.5788,1.5847,00:00.0
8117,00:00.0,USD,CNY,8.287,8.2872,00:00.0
8118,00:00.0,USD,EUR,1.1056,1.1062,00:00.0
8119,00:00.0,USD,GBP,0.6926,0.6935,00:00.0
8120,00:00.0,USD,JPY,121.14,121.165,00:00.0
8121,00:00.0,USD,MXN,9.2179,9.223,00:00.0
8122,00:00.0,USD,SAR,3.7511,3.7593,00:00.0
8123,00:00.0,USD,VEB,744,744.0499,00:00.0
8124,00:00.0,USD,ARS,0.9996,0.999,00:00.0
8125,00:00.0,USD,AUD,1.9668,1.9665,00:00.0
8126,00:00.0,USD,BRL,2.8481,2.8439,00:00.0
8127,00:00.0,USD,CAD,1.5757,1.5722,00:00.0
8128,00:00.0,USD,CNY,8.2867,8.286,00:00.0
8129,00:00.0,USD,EUR,1.1133,1.113,00:00.0
8130,00:00.0,USD,GBP,0.6977,0.6977,00:00.0
8131,00:00.0,USD,JPY,121.19,121.167,00:00.0
8132,00:00.0,USD,MXN,9.2439,9.2409,00:00.0
8133,00:00.0,USD,SAR,3.7511,3.7509,00:00.0
8134,00:00.0,USD,VEB,744.25,744.25,00:00.0
8135,00:00.0,USD,ARS,0.9996,0.9999,00:00.0
8136,00:00.0,USD,AUD,1.9642,1.9645,00:00.0
8137,00:00.0,USD,BRL,2.8481,2.854,00:00.0
8138,00:00.0,USD,CAD,1.5752,1.5768,00:00.0
8139,00:00.0,USD,CNY,8.2867,8.2873,00:00.0
8140,00:00.0,USD,EUR,1.113,1.1133,00:00.0
8141,00:00.0,USD,GBP,0.6978,0.6986,00:00.0
8142,00:00.0,USD,JPY,121.29,121.385,00:00.0
8143,00:00.0,USD,MXN,9.205,9.211,00:00.0
8144,00:00.0,USD,SAR,3.7511,3.7549,00:00.0
8145,00:00.0,USD,VEB,744.25,744.2599,00:00.0
8146,00:00.0,USD,ARS,0.9996,0.999,00:00.0
8147,00:00.0,USD,AUD,1.9642,1.9637,00:00.0
8148,00:00.0,USD,BRL,2.8481,2.845,00:00.0
8149,00:00.0,USD,CAD,1.5752,1.5686,00:00.0
8150,00:00.0,USD,CNY,8.2867,8.2866,00:00.0
8151,00:00.0,USD,EUR,1.1124,1.112,00:00.0
8152,00:00.0,USD,GBP,0.6978,0.6975,00:00.0
8153,00:00.0,USD,JPY,121.29,121.244,00:00.0
8154,00:00.0,USD,MXN,9.205,9.1969,00:00.0
8155,00:00.0,USD,SAR,3.7511,3.7469,00:00.0
8156,00:00.0,USD,VEB,744.25,744.22,00:00.0
8157,00:00.0,USD,ARS,0.9996,1.0004,00:00.0
8158,00:00.0,USD,AUD,1.9608,1.9615,00:00.0
8159,00:00.0,USD,BRL,2.8241,2.826,00:00.0
8160,00:00.0,USD,CAD,1.5785,1.5867,00:00.0
8161,00:00.0,USD,CNY,8.287,8.2879,00:00.0
8162,00:00.0,USD,EUR,1.1215,1.1218,00:00.0
8163,00:00.0,USD,GBP,0.702,0.7027,00:00.0
8164,00:00.0,USD,JPY,122.55,122.557,00:00.0
8165,00:00.0,USD,MXN,9.2555,9.2579,00:00.0
8166,00:00.0,USD,SAR,3.7505,3.7557,00:00.0
8167,00:00.0,USD,VEB,744,744.0399,00:00.0
8168,00:00.0,USD,ARS,0.9996,0.9996,00:00.0
8169,00:00.0,USD,AUD,1.9711,1.9709,00:00.0
8170,00:00.0,USD,BRL,2.8048,2.802,00:00.0
8171,00:00.0,USD,CAD,1.5722,1.565,00:00.0
8172,00:00.0,USD,CNY,8.2867,8.2863,00:00.0
8173,00:00.0,USD,EUR,1.1226,1.122,00:00.0
8174,00:00.0,USD,GBP,0.7015,0.7006,00:00.0
8175,00:00.0,USD,JPY,122.64,122.64,00:00.0
8176,00:00.0,USD,MXN,9.2495,9.2479,00:00.0
8177,00:00.0,USD,SAR,3.7509,3.7473,00:00.0
8178,00:00.0,USD,VEB,744.25,744.24,00:00.0
8179,00:00.0,USD,ARS,0.9996,1,00:00.0
8180,00:00.0,USD,AUD,1.968,1.9686,00:00.0
8181,00:00.0,USD,BRL,2.8212,2.822,00:00.0
8182,00:00.0,USD,CAD,1.574,1.5772,00:00.0
8183,00:00.0,USD,CNY,8.2866,8.287,00:00.0
8184,00:00.0,USD,EUR,1.1195,1.1198,00:00.0
8185,00:00.0,USD,GBP,0.7,0.7004,00:00.0
8186,00:00.0,USD,JPY,122.9,122.9479,00:00.0
8187,00:00.0,USD,MXN,9.25,9.255,00:00.0
8188,00:00.0,USD,SAR,3.7513,3.7555,00:00.0
8189,00:00.0,USD,VEB,744.5099,744.5399,00:00.0
8190,00:00.0,USD,ARS,0.9996,0.9995,00:00.0
8191,00:00.0,USD,AUD,1.9852,1.9851,00:00.0
8192,00:00.0,USD,BRL,2.8519,2.843,00:00.0
8193,00:00.0,USD,CAD,1.5741,1.5693,00:00.0
8194,00:00.0,USD,CNY,8.2868,8.2861,00:00.0
8195,00:00.0,USD,EUR,1.1198,1.119,00:00.0
8196,00:00.0,USD,GBP,0.7004,0.7002,00:00.0
8197,00:00.0,USD,JPY,122.92,122.871,00:00.0
8198,00:00.0,USD,MXN,9.2924,9.288,00:00.0
8199,00:00.0,USD,SAR,3.7515,3.7425,00:00.0
8200,00:00.0,USD,VEB,744.5,744.4199,00:00.0
8201,00:00.0,USD,ARS,0.9996,1.0005,00:00.0
8202,00:00.0,USD,AUD,1.9927,1.9931,00:00.0
8203,00:00.0,USD,BRL,2.8065,2.8149,00:00.0
8204,00:00.0,USD,CAD,1.5775,1.5854,00:00.0
8205,00:00.0,USD,CNY,8.287,8.2878,00:00.0
8206,00:00.0,USD,EUR,1.121,1.1212,00:00.0
8207,00:00.0,USD,GBP,0.6958,0.6963,00:00.0
8208,00:00.0,USD,JPY,122.73,122.8,00:00.0
8209,00:00.0,USD,MXN,9.2799,9.285,00:00.0
8210,00:00.0,USD,SAR,3.7509,3.7604,00:00.0
8211,00:00.0,USD,VEB,744.5099,744.58,00:00.0
8212,00:00.0,USD,ARS,0.9996,0.9987,00:00.0
8213,00:00.0,USD,AUD,1.99,1.9891,00:00.0
8214,00:00.0,USD,BRL,2.8065,2.802,00:00.0
8215,00:00.0,USD,CAD,1.577,1.5747,00:00.0
8216,00:00.0,USD,CNY,8.287,8.2868,00:00.0
8217,00:00.0,USD,EUR,1.1197,1.1194,00:00.0
8218,00:00.0,USD,GBP,0.6963,0.6953,00:00.0
8219,00:00.0,USD,JPY,122.8,122.766,00:00.0
8220,00:00.0,USD,MXN,9.2799,9.2759,00:00.0
8221,00:00.0,USD,SAR,3.7509,3.7446,00:00.0
8222,00:00.0,USD,VEB,744.5099,744.4199,00:00.0
8223,00:00.0,USD,ARS,0.9996,1.0004,00:00.0
8224,00:00.0,USD,AUD,1.99,1.9902,00:00.0
8225,00:00.0,USD,BRL,2.8065,2.809,00:00.0
8226,00:00.0,USD,CAD,1.577,1.5794,00:00.0
8227,00:00.0,USD,CNY,8.287,8.2874,00:00.0
8228,00:00.0,USD,EUR,1.1207,1.1214,00:00.0
8229,00:00.0,USD,GBP,0.6966,0.6968,00:00.0
8230,00:00.0,USD,JPY,122.77,122.8589,00:00.0
8231,00:00.0,USD,MXN,9.2799,9.282,00:00.0
8232,00:00.0,USD,SAR,3.7509,3.7566,00:00.0
8233,00:00.0,USD,VEB,744.5099,744.58,00:00.0
8234,00:00.0,USD,ARS,0.9996,0.9991,00:00.0
8235,00:00.0,USD,AUD,1.9797,1.9796,00:00.0
8236,00:00.0,USD,BRL,2.83,2.8239,00:00.0
8237,00:00.0,USD,CAD,1.5751,1.5671,00:00.0
8238,00:00.0,USD,CNY,8.287,8.2866,00:00.0
8239,00:00.0,USD,EUR,1.1057,1.105,00:00.0
8240,00:00.0,USD,GBP,0.6881,0.6874,00:00.0
8241,00:00.0,USD,JPY,122.02,122.003,00:00.0
8242,00:00.0,USD,MXN,9.2949,9.2899,00:00.0
8243,00:00.0,USD,SAR,3.7509,3.7444,00:00.0
8244,00:00.0,USD,VEB,744.5,744.5,00:00.0
